c52_79.txt;30069.5;0.14;23705.5;0.16
c52_80.txt;42769.0;0.14;37590.0;0.16
c52_81.txt;29436.6;0.17;25855.8;0.18
c52_82.txt;48974.6;0.18;42296.8;0.19
c52_83.txt;41782.0;0.13;29958.6;0.16
c52_84.txt;44006.0;0.16;37862.2;0.18
c52_85.txt;28442.4;0.15;28442.4;0.09
c52_86.txt;34034.8;0.14;34027.8;0.09
c52_87.txt;27699.0;0.15;27593.8;0.09
c52_88.txt;34655.0;0.14;34623.0;0.07
c52_89.txt;39621.5;0.15;34029.5;0.16
c52_90.txt;49522.0;0.17;42746.0;0.11
c52_91.txt;40053.0;0.16;33227.0;0.12
c52_92.txt;46104.0;0.21;39490.0;0.17
c52_93.txt;49634.0;0.14;39845.4;0.13
c52_94.txt;49095.8;0.16;45218.2;0.16
c52_95.txt;44678.2;0.15;36527.4;0.16
c52_96.txt;58101.0;0.15;50175.6;0.16
c52_97.txt;70373.6;0.16;69633.0;0.12
c52_98.txt;88390.0;0.17;87285.0;0.1
c52_99.txt;79008.0;0.15;78603.2;0.12
c52_100.txt;71077.8;0.18;70089.2;0.11
c52_101.txt;81951.5;0.16;79626.0;0.11
c52_102.txt;91937.5;0.16;88671.0;0.1
c52_103.txt;82458.0;0.16;79867.0;0.09
c52_104.txt;81377.5;0.17;77354.0;0.13
c52_105.txt;79252.4;0.17;73701.8;0.16
c52_106.txt;92693.2;0.19;86037.8;0.12
c52_107.txt;67991.0;0.17;64000.0;0.2
c52_108.txt;69127.2;0.17;66727.6;0.15
